"x","y","wl"
12.0745957811136,53.8682074670712,-54.5287922873406
12.0748997811136,53.8682074670712,-54.9171539335798
12.0752037811136,53.8682074670712,-55.0582349435775
12.0755077811136,53.8682074670712,-55.1897746555637
12.0758117811136,53.8682074670712,-55.6638501219345
12.0761157811136,53.8682074670712,-57.7312162143786
12.0745957811136,53.8680274670712,-54.5191521303448
12.0748997811136,53.8680274670712,-54.7487515846077
12.0752037811136,53.8680274670712,-55.1797949994271
12.0755077811136,53.8680274670712,-56.0801269723749
12.0758117811136,53.8680274670712,-56.8957349318992
12.0761157811136,53.8680274670712,-57.7064729029606
12.0745957811136,53.8678474670712,-54.4320583619472
12.0748997811136,53.8678474670712,-54.5528446496682
12.0752037811136,53.8678474670712,-55.3757159712432
12.0755077811136,53.8678474670712,-57.574901242646
12.0758117811136,53.8678474670712,-59.3277439871719
12.0761157811136,53.8678474670712,-58.701570185988
12.0764197811136,53.8678474670712,-56.5557528799498
12.0745957811136,53.8676674670712,-54.2424263427159
12.0748997811136,53.8676674670712,-54.422271387808
12.0752037811136,53.8676674670712,-55.8292252340084
12.0755077811136,53.8676674670712,-60.0244809542278
12.0758117811136,53.8676674670712,-64.1764566145756
12.0761157811136,53.8676674670712,-61.3340764775651
12.0764197811136,53.8676674670712,-57.346052726056
12.0767237811136,53.8676674670712,-56.6739039168345
12.0745957811136,53.8674874670712,-54.0693169155706
12.0748997811136,53.8674874670712,-54.373192214352
12.0752037811136,53.8674874670712,-55.8582370047299
12.0755077811136,53.8674874670712,-59.6191079051216
12.0758117811136,53.8674874670712,-64.5409348709216
12.0761157811136,53.8674874670712,-60.4379943673616
12.0764197811136,53.8674874670712,-57.3529008578894
12.0745957811136,53.8673074670712,-54.0240450094694
12.0748997811136,53.8673074670712,-54.2415405260891
12.0752037811136,53.8673074670712,-54.8791793228008
12.0755077811136,53.8673074670712,-56.6480258671412
12.0758117811136,53.8673074670712,-58.3631823461805
12.0761157811136,53.8673074670712,-52.8033841310892
12.0764197811136,53.8673074670712,-47.2905256695132
12.0767237811136,53.8673074670712,-43.9352353300526
12.0752037811136,53.8671274670712,-53.5795256037632
12.0755077811136,53.8671274670712,-52.8419571425762
12.0758117811136,53.8671274670712,-49.1396046328204
12.0761157811136,53.8671274670712,-43.6523950662534
12.0764197811136,53.8671274670712,-45.1514918019852
12.0767237811136,53.8671274670712,-43.365976663745
12.0770277811136,53.8671274670712,-43.6773922810628
12.0755077811136,53.8669474670712,-49.8702819616064
12.0758117811136,53.8669474670712,-46.0219763714622
12.0761157811136,53.8669474670712,-45.1681158200263
12.0764197811136,53.8669474670712,-49.9061140142551
12.0767237811136,53.8669474670712,-48.0475810994893
12.0770277811136,53.8669474670712,-45.229656501713
12.0773317811136,53.8669474670712,-43.3910835473856
12.0758117811136,53.8667674670712,-46.9249595119831
12.0761157811136,53.8667674670712,-47.9022161130709
12.0764197811136,53.8667674670712,-50.0326211521668
12.0767237811136,53.8667674670712,-48.6080263753207
12.0770277811136,53.8667674670712,-45.1777841499314
12.0773317811136,53.8667674670712,-42.1442763224659
12.0776357811136,53.8667674670712,-41.1891193447484
12.0761157811136,53.8665874670712,-48.3524320216188
12.0764197811136,53.8665874670712,-48.7483815553068
12.0767237811136,53.8665874670712,-47.4171956341159
12.0770277811136,53.8665874670712,-44.8518927780607
12.0773317811136,53.8665874670712,-42.3894404260089
12.0776357811136,53.8665874670712,-41.8191066642975
12.0779397811136,53.8665874670712,-42.7941862699638
12.0767237811136,53.8664074670712,-47.0299556620299
12.0770277811136,53.8664074670712,-45.2180310720718
12.0773317811136,53.8664074670712,-43.812948033541
12.0776357811136,53.8664074670712,-43.3192655395605
12.0779397811136,53.8664074670712,-43.5528265521984
12.0770277811136,53.8662274670712,-45.5779344065225
12.0773317811136,53.8662274670712,-44.8911464085561
12.0776357811136,53.8662274670712,-44.5734215020436
12.0779397811136,53.8662274670712,-44.0625453293576
12.0773317811136,53.8660474670712,-45.265710804613
12.0776357811136,53.8660474670712,-44.9336784968597
