"x","y","wl"
28.3842825353695,40.1403453442969,-35.5048837188719
28.3824025353695,40.1401653442969,-60.5383550173176
28.3826375353695,40.1401653442969,-69.1854815471171
28.3828725353695,40.1401653442969,-72.9415225239446
28.3831075353695,40.1401653442969,-65.8353568723819
28.3833425353695,40.1401653442969,-52.1916706371941
28.3835775353695,40.1401653442969,-39.8662118340006
28.3838125353695,40.1401653442969,-33.0973548382012
28.3840475353695,40.1401653442969,-33.2660280469048
28.3842825353695,40.1401653442969,-34.5703959844506
28.3824025353695,40.1399853442969,-71.8701549972819
28.3826375353695,40.1399853442969,-81.2288080489621
28.3828725353695,40.1399853442969,-89.6074857496883
28.3831075353695,40.1399853442969,-79.4635043277647
28.3833425353695,40.1399853442969,-59.5383067883672
28.3835775353695,40.1399853442969,-45.053257040481
28.3838125353695,40.1399853442969,-37.9176338762653
28.3840475353695,40.1399853442969,-36.6378982166689
28.3842825353695,40.1399853442969,-36.4694704551435
28.3824025353695,40.1398053442969,-72.2450506270548
28.3826375353695,40.1398053442969,-75.7963789976313
28.3828725353695,40.1398053442969,-79.6956887827303
28.3831075353695,40.1398053442969,-72.6434309305412
28.3833425353695,40.1398053442969,-58.7240139424948
28.3835775353695,40.1398053442969,-47.5367557492947
28.3838125353695,40.1398053442969,-41.3318107574611
28.3840475353695,40.1398053442969,-39.0383227533808
28.3842825353695,40.1398053442969,-38.373692239635
28.3824025353695,40.1396253442969,-66.7886530457772
28.3826375353695,40.1396253442969,-66.2296598184141
28.3828725353695,40.1396253442969,-65.7501183591054
28.3831075353695,40.1396253442969,-60.5149903574931
28.3833425353695,40.1396253442969,-51.8014182016441
28.3835775353695,40.1396253442969,-43.9600197833592
28.3838125353695,40.1396253442969,-39.1452907702833
28.3840475353695,40.1396253442969,-37.2511285205999
28.3842825353695,40.1396253442969,-36.1078936355376
28.3819325353695,40.1394453442969,-59.1618018490878
28.3821675353695,40.1394453442969,-60.6897605781275
28.3824025353695,40.1394453442969,-61.9626649623841
28.3826375353695,40.1394453442969,-61.6241284777736
28.3828725353695,40.1394453442969,-58.10465406659
28.3831075353695,40.1394453442969,-51.4901922925087
28.3833425353695,40.1394453442969,-43.274275099053
28.3835775353695,40.1394453442969,-35.4955383816944
28.3838125353695,40.1394453442969,-30.8373970421872
28.3840475353695,40.1394453442969,-30.4927475417022
28.3842825353695,40.1394453442969,-32.0134686060734
28.3845175353695,40.1394453442969,-33.3421373468394
28.3819325353695,40.1392653442969,-59.1522939585339
28.3821675353695,40.1392653442969,-61.5628700906376
28.3824025353695,40.1392653442969,-64.3761166130528
28.3826375353695,40.1392653442969,-64.5123992783944
28.3828725353695,40.1392653442969,-57.4552977052516
28.3831075353695,40.1392653442969,-46.5154423974581
28.3833425353695,40.1392653442969,-35.1134716337695
28.3835775353695,40.1392653442969,-22.4372061281613
28.3838125353695,40.1392653442969,-15.675087652939
28.3840475353695,40.1392653442969,-18.9628185441648
28.3842825353695,40.1392653442969,-25.2174930837355
28.3845175353695,40.1392653442969,-28.5856461991117
28.3819325353695,40.1390853442969,-59.2145715257185
28.3821675353695,40.1390853442969,-62.044918413599
28.3824025353695,40.1390853442969,-66.2162013880529
28.3826375353695,40.1390853442969,-67.2778522826965
28.3828725353695,40.1390853442969,-57.1104646958705
28.3831075353695,40.1390853442969,-44.0453024193763
28.3833425353695,40.1390853442969,-31.4424612346557
28.3835775353695,40.1390853442969,-7.90404009561041
28.3838125353695,40.1390853442969,3.28600688586558
28.3840475353695,40.1390853442969,-6.80116449625242
28.3842825353695,40.1390853442969,-19.5871902864721
28.3845175353695,40.1390853442969,-24.3019039860868
28.3819325353695,40.1389053442969,-58.6762292788293
28.3821675353695,40.1389053442969,-60.227309404169
28.3824025353695,40.1389053442969,-62.2907976159141
28.3826375353695,40.1389053442969,-61.1728206147792
28.3828725353695,40.1389053442969,-52.1812807619043
28.3831075353695,40.1389053442969,-42.6586748217622
28.3833425353695,40.1389053442969,-32.4727521786621
28.3835775353695,40.1389053442969,-7.81610723589038
28.3838125353695,40.1389053442969,4.25339274283389
28.3840475353695,40.1389053442969,-6.41783513985667
28.3842825353695,40.1389053442969,-20.5420967693409
28.3845175353695,40.1389053442969,-24.4393860683222
28.3819325353695,40.1387253442969,-58.0881863427905
28.3821675353695,40.1387253442969,-57.7609751174055
28.3824025353695,40.1387253442969,-57.4139464959754
28.3826375353695,40.1387253442969,-54.9924119163198
28.3828725353695,40.1387253442969,-49.0985871714284
28.3831075353695,40.1387253442969,-42.3207052072891
28.3833425353695,40.1387253442969,-34.2352203006057
28.3835775353695,40.1387253442969,-21.0966297719741
28.3838125353695,40.1387253442969,-14.041701792485
28.3840475353695,40.1387253442969,-19.0731316493874
28.3842825353695,40.1387253442969,-28.1580311212687
28.3845175353695,40.1387253442969,-29.7032316656059
28.3819325353695,40.1385453442969,-58.6478005972324
28.3821675353695,40.1385453442969,-56.5504285688397
28.3824025353695,40.1385453442969,-55.1485528465481
28.3826375353695,40.1385453442969,-53.0034529047237
28.3828725353695,40.1385453442969,-49.371407070196
28.3831075353695,40.1385453442969,-45.033478317678
28.3833425353695,40.1385453442969,-40.2234380586216
28.3835775353695,40.1385453442969,-34.9796940491654
28.3838125353695,40.1385453442969,-32.2660340437405
28.3840475353695,40.1385453442969,-34.0217322006083
28.3842825353695,40.1385453442969,-38.1396271469679
28.3845175353695,40.1385453442969,-42.1098861784292
28.3819325353695,40.1383653442969,-55.6950179381518
28.3821675353695,40.1383653442969,-55.548778363034
28.3824025353695,40.1383653442969,-55.0450233567663
28.3826375353695,40.1383653442969,-53.7184610515232
28.3828725353695,40.1383653442969,-51.7765975940004
28.3831075353695,40.1383653442969,-49.873661103599
28.3833425353695,40.1383653442969,-48.344080710884
28.3835775353695,40.1383653442969,-47.0407774629697
28.3838125353695,40.1383653442969,-46.2359211486231
28.3840475353695,40.1383653442969,-46.498926118228
28.3842825353695,40.1383653442969,-47.6411412619083
28.3845175353695,40.1383653442969,-48.8913376197516
28.3847525353695,40.1383653442969,-47.6740223946715
28.3819325353695,40.1381853442969,-55.6889800531879
28.3821675353695,40.1381853442969,-55.9505042345878
28.3824025353695,40.1381853442969,-55.9827910111409
28.3826375353695,40.1381853442969,-55.4699431399319
28.3828725353695,40.1381853442969,-54.808305708267
28.3831075353695,40.1381853442969,-54.9003172784078
28.3833425353695,40.1381853442969,-55.8668697326668
28.3835775353695,40.1381853442969,-56.5513480336227
28.3838125353695,40.1381853442969,-56.3863582026318
28.3840475353695,40.1381853442969,-55.9120156320858
28.3842825353695,40.1381853442969,-55.5130067473309
28.3845175353695,40.1381853442969,-55.434150739047
28.3847525353695,40.1381853442969,-54.1414916301614
28.3819325353695,40.1380053442969,-56.2220078323026
28.3821675353695,40.1380053442969,-56.4501946832732
28.3824025353695,40.1380053442969,-56.7631260744218
28.3826375353695,40.1380053442969,-56.8373064524199
28.3828725353695,40.1380053442969,-57.0192160696072
28.3831075353695,40.1380053442969,-58.4076236193252
28.3833425353695,40.1380053442969,-60.7686825081221
28.3835775353695,40.1380053442969,-62.2757621138382
28.3838125353695,40.1380053442969,-63.0979276164042
28.3840475353695,40.1380053442969,-62.8027490094316
28.3842825353695,40.1380053442969,-61.6404346152641
28.3845175353695,40.1380053442969,-60.6855527192979
28.3847525353695,40.1380053442969,-59.3851799644799
28.3824025353695,40.1378253442969,-56.374997198141
28.3826375353695,40.1378253442969,-56.624528402697
28.3828725353695,40.1378253442969,-57.4299524331359
28.3831075353695,40.1378253442969,-59.5036485626927
28.3833425353695,40.1378253442969,-62.2763742054193
28.3835775353695,40.1378253442969,-64.9620514421369
28.3838125353695,40.1378253442969,-68.8929410836911
28.3840475353695,40.1378253442969,-68.4319593527079
28.3842825353695,40.1378253442969,-66.2199248760933
28.3845175353695,40.1378253442969,-64.9151209127229
28.3847525353695,40.1378253442969,-63.7324806274345
28.3824025353695,40.1376453442969,-54.6662907554708
28.3826375353695,40.1376453442969,-54.8544587186412
28.3828725353695,40.1376453442969,-56.0129294858288
28.3831075353695,40.1376453442969,-58.3241540712011
28.3833425353695,40.1376453442969,-61.5370107425817
28.3835775353695,40.1376453442969,-66.0696278777116
28.3838125353695,40.1376453442969,-71.1349532995466
28.3840475353695,40.1376453442969,-70.1844975583158
28.3842825353695,40.1376453442969,-68.7007726889664
28.3845175353695,40.1376453442969,-68.1732221990273
28.3847525353695,40.1376453442969,-67.013352448564
28.3824025353695,40.1374653442969,-52.3477436348511
28.3826375353695,40.1374653442969,-52.2564130075786
28.3828725353695,40.1374653442969,-53.1000920019074
28.3831075353695,40.1374653442969,-55.0239834601555
28.3833425353695,40.1374653442969,-58.1496079262979
28.3835775353695,40.1374653442969,-62.3465652795258
28.3838125353695,40.1374653442969,-66.005466179226
28.3840475353695,40.1374653442969,-66.6475034066616
28.3842825353695,40.1374653442969,-67.676924208266
28.3845175353695,40.1374653442969,-68.0606073363531
28.3847525353695,40.1374653442969,-66.2419223613165
28.3849875353695,40.1374653442969,-65.9797161323716
28.3824025353695,40.1372853442969,-49.635984990422
28.3826375353695,40.1372853442969,-48.9025695473262
28.3828725353695,40.1372853442969,-48.677288839155
28.3831075353695,40.1372853442969,-49.4654548643172
28.3833425353695,40.1372853442969,-51.8157811951024
28.3835775353695,40.1372853442969,-55.3475576316427
28.3838125353695,40.1372853442969,-58.5785258646954
28.3840475353695,40.1372853442969,-60.643433621779
28.3842825353695,40.1372853442969,-62.6316822552388
28.3845175353695,40.1372853442969,-63.5605255789424
28.3847525353695,40.1372853442969,-62.5523701421993
28.3849875353695,40.1372853442969,-63.1692071968176
28.3824025353695,40.1371053442969,-46.6737155083455
28.3826375353695,40.1371053442969,-45.1126229694781
28.3828725353695,40.1371053442969,-42.9582145086058
28.3831075353695,40.1371053442969,-41.390251534953
28.3833425353695,40.1371053442969,-42.4070368732917
28.3835775353695,40.1371053442969,-46.4121102735149
28.3838125353695,40.1371053442969,-50.9034688428546
28.3840475353695,40.1371053442969,-53.8841377370397
28.3842825353695,40.1371053442969,-55.9810433923431
28.3845175353695,40.1371053442969,-57.5813664489679
28.3847525353695,40.1371053442969,-58.0428511693937
28.3849875353695,40.1371053442969,-59.0539558981302
28.3826375353695,40.1369253442969,-42.4913907890658
28.3828725353695,40.1369253442969,-37.1091924429528
28.3831075353695,40.1369253442969,-30.7248424417353
28.3833425353695,40.1369253442969,-28.9859159797265
28.3835775353695,40.1369253442969,-35.7903081662634
28.3838125353695,40.1369253442969,-44.666912324381
28.3840475353695,40.1369253442969,-49.3690607014039
28.3842825353695,40.1369253442969,-51.218560799948
28.3845175353695,40.1369253442969,-53.1016832383123
28.3847525353695,40.1369253442969,-54.6652251013213
28.3849875353695,40.1369253442969,-55.607059086266
28.3826375353695,40.1367453442969,-41.2227797797925
28.3828725353695,40.1367453442969,-34.8623893320533
28.3831075353695,40.1367453442969,-20.3603932396397
28.3833425353695,40.1367453442969,-12.9628986676063
28.3835775353695,40.1367453442969,-24.89237182582
28.3838125353695,40.1367453442969,-40.5455327830639
28.3840475353695,40.1367453442969,-47.9587782612765
28.3842825353695,40.1367453442969,-49.6289864637129
28.3845175353695,40.1367453442969,-51.1825161905678
28.3847525353695,40.1367453442969,-52.9442067721718
28.3849875353695,40.1367453442969,-53.6529942800102
28.3826375353695,40.1365653442969,-46.5778483230116
28.3828725353695,40.1365653442969,-43.9987993185364
28.3831075353695,40.1365653442969,-26.4292034658065
28.3833425353695,40.1365653442969,-12.7953512169656
28.3835775353695,40.1365653442969,-23.4855189084627
28.3838125353695,40.1365653442969,-38.9979465337378
28.3840475353695,40.1365653442969,-47.0611940801849
28.3842825353695,40.1365653442969,-49.5844541063957
28.3845175353695,40.1365653442969,-51.2755623832498
28.3847525353695,40.1365653442969,-52.8329775588558
28.3849875353695,40.1365653442969,-53.6899080965119
28.3852225353695,40.1365653442969,-53.7795199644534
28.3826375353695,40.1363853442969,-54.1663643681596
28.3828725353695,40.1363853442969,-57.5805897585203
28.3831075353695,40.1363853442969,-49.1954367210908
28.3833425353695,40.1363853442969,-33.378216183388
28.3835775353695,40.1363853442969,-33.7612852211208
28.3838125353695,40.1363853442969,-42.012693176737
28.3840475353695,40.1363853442969,-48.4061922568731
28.3842825353695,40.1363853442969,-51.7127060910155
28.3845175353695,40.1363853442969,-53.454698613729
28.3847525353695,40.1363853442969,-54.2916341113164
28.3849875353695,40.1363853442969,-54.6016140925289
28.3852225353695,40.1363853442969,-54.3872082164152
28.3826375353695,40.1362053442969,-56.4429761805915
28.3828725353695,40.1362053442969,-57.796947113706
28.3831075353695,40.1362053442969,-54.2891533035721
28.3833425353695,40.1362053442969,-45.5093277276404
28.3835775353695,40.1362053442969,-43.5574620891242
28.3838125353695,40.1362053442969,-47.9052333915128
28.3840475353695,40.1362053442969,-53.4699110265195
28.3842825353695,40.1362053442969,-57.1680643909935
28.3845175353695,40.1362053442969,-57.9311728564308
28.3847525353695,40.1362053442969,-57.0734998345112
28.3849875353695,40.1362053442969,-56.1743781860514
28.3852225353695,40.1362053442969,-55.7037498778981
28.3828725353695,40.1360253442969,-54.2992043476967
28.3831075353695,40.1360253442969,-52.5536439224714
28.3833425353695,40.1360253442969,-49.7778087910826
28.3835775353695,40.1360253442969,-49.8606674295223
28.3838125353695,40.1360253442969,-53.7323868218645
28.3840475353695,40.1360253442969,-59.3634643095751
28.3842825353695,40.1360253442969,-63.0629038032809
28.3845175353695,40.1360253442969,-62.4594199208663
28.3847525353695,40.1360253442969,-59.8456876597883
28.3849875353695,40.1360253442969,-57.6339820463322
28.3852225353695,40.1360253442969,-57.1068805861618
28.3828725353695,40.1358453442969,-52.335295052657
28.3831075353695,40.1358453442969,-52.1485876078592
28.3833425353695,40.1358453442969,-52.2168414109256
28.3835775353695,40.1358453442969,-53.7752214430119
28.3838125353695,40.1358453442969,-57.3430244463032
28.3840475353695,40.1358453442969,-62.0198438243062
28.3842825353695,40.1358453442969,-64.8812292430384
28.3845175353695,40.1358453442969,-63.8832788644324
28.3847525353695,40.1358453442969,-60.9898687358587
28.3849875353695,40.1358453442969,-58.4247778118277
28.3852225353695,40.1358453442969,-57.3028338049428
28.3828725353695,40.1356653442969,-52.1810547839011
28.3831075353695,40.1356653442969,-52.6602108527194
28.3833425353695,40.1356653442969,-53.7382720400211
28.3835775353695,40.1356653442969,-55.6192237105246
28.3838125353695,40.1356653442969,-58.3504104740372
28.3840475353695,40.1356653442969,-61.3898403230144
28.3842825353695,40.1356653442969,-63.136387027499
28.3845175353695,40.1356653442969,-62.4832917266889
28.3847525353695,40.1356653442969,-60.5168594497486
28.3849875353695,40.1356653442969,-58.7114897671473
28.3852225353695,40.1356653442969,-57.3146794044424
28.3828725353695,40.1354853442969,-52.5448297523015
28.3831075353695,40.1354853442969,-53.1210545369611
28.3833425353695,40.1354853442969,-54.3316063160701
28.3835775353695,40.1354853442969,-55.9473368464239
28.3838125353695,40.1354853442969,-57.8271950385533
28.3840475353695,40.1354853442969,-59.6118998909095
28.3842825353695,40.1354853442969,-60.5876627785424
28.3845175353695,40.1354853442969,-60.6841308485869
28.3847525353695,40.1354853442969,-59.9555424376743
28.3849875353695,40.1354853442969,-58.7233101305203
28.3828725353695,40.1353053442969,-52.7269928115771
28.3831075353695,40.1353053442969,-53.3048646664249
28.3833425353695,40.1353053442969,-54.3494138387862
28.3835775353695,40.1353053442969,-55.577747468077
28.3838125353695,40.1353053442969,-56.8411494566468
28.3840475353695,40.1353053442969,-58.0017567567918
28.3842825353695,40.1353053442969,-58.9613157987573
28.3845175353695,40.1353053442969,-60.2804577213132
28.3847525353695,40.1353053442969,-59.8443077062944
28.3831075353695,40.1351253442969,-53.3364499868748
28.3833425353695,40.1351253442969,-54.1309789968375
28.3835775353695,40.1351253442969,-55.0335064451463
28.3838125353695,40.1351253442969,-55.9759355354225
28.3840475353695,40.1351253442969,-57.7241209286711
28.3842825353695,40.1351253442969,-58.7085987318691
28.3831075353695,40.1349453442969,-53.3208429707129
28.3833425353695,40.1349453442969,-53.8560835069171
28.3835775353695,40.1349453442969,-54.4494919992469
28.3838125353695,40.1349453442969,-55.846707246179
28.3833425353695,40.1347653442969,-53.8264529598246
28.3835775353695,40.1347653442969,-54.3709695549532
