"x","y","wl"
2.55844999056586,51.0316595841877,-21.3581674081468
2.55873499056586,51.0316595841877,-21.35861447924
2.55901999056586,51.0316595841877,-21.3591064419693
2.55930499056586,51.0316595841877,-21.3595257777421
2.55958999056586,51.0316595841877,-21.3598424797347
2.55987499056586,51.0316595841877,-21.3599069071075
2.55816499056586,51.0314795841877,-21.3578573449325
2.55844999056586,51.0314795841877,-21.358159780934
2.55873499056586,51.0314795841877,-21.3586035412829
2.55901999056586,51.0314795841877,-21.3590576770604
2.55930499056586,51.0314795841877,-21.3595175406921
2.55958999056586,51.0314795841877,-21.3599367096211
2.55987499056586,51.0314795841877,-21.3599092646762
2.55759499056586,51.0312995841876,-21.3568160761113
2.55787999056586,51.0312995841876,-21.3572326648187
2.55816499056586,51.0312995841876,-21.3577073478257
2.55844999056586,51.0312995841876,-21.3581438226586
2.55873499056586,51.0312995841876,-21.3586052670904
2.55901999056586,51.0312995841876,-21.3590690617851
2.55930499056586,51.0312995841876,-21.359535257723
2.55958999056586,51.0312995841876,-21.3599984786936
2.55987499056586,51.0312995841876,-21.3603091245975
2.55673999056586,51.0311195841876,-21.3555328053404
2.55702499056586,51.0311195841876,-21.3558680073122
2.55730999056586,51.0311195841876,-21.3563187138935
2.55759499056586,51.0311195841876,-21.3567701189132
2.55787999056586,51.0311195841876,-21.3572291720805
2.55816499056586,51.0311195841876,-21.3576908604423
2.55844999056586,51.0311195841876,-21.3581569882515
2.55873499056586,51.0311195841876,-21.3586234212047
2.55901999056586,51.0311195841876,-21.359089819289
2.55930499056586,51.0311195841876,-21.3595561824883
2.55958999056586,51.0311195841876,-21.3600225107864
2.55987499056586,51.0311195841876,-21.3604109029415
2.56015999056586,51.0311195841876,-21.360393614991
2.55588499056586,51.0309395841876,-21.3542240103509
2.55616999056586,51.0309395841876,-21.354518585272
2.55645499056586,51.0309395841876,-21.3549565151189
2.55673999056586,51.0309395841876,-21.3554199194335
2.55702499056586,51.0309395841876,-21.3558557907744
2.55730999056586,51.0309395841876,-21.3563167381708
2.55759499056586,51.0309395841876,-21.3567785523376
2.55787999056586,51.0309395841876,-21.357244651875
2.55816499056586,51.0309395841876,-21.3577111970036
2.55844999056586,51.0309395841876,-21.3581777072965
2.55873499056586,51.0309395841876,-21.3586441827377
2.55901999056586,51.0309395841876,-21.3591106233109
2.55930499056586,51.0309395841876,-21.3595770290001
2.55958999056586,51.0309395841876,-21.3600433997891
2.55987499056586,51.0309395841876,-21.3604965996987
2.56015999056586,51.0309395841876,-21.3605060880483
2.55531499056586,51.0307595841876,-21.3532061418136
2.55559999056586,51.0307595841876,-21.3535784991875
2.55588499056586,51.0307595841876,-21.3540746800043
2.55616999056586,51.0307595841876,-21.3544903098603
2.55645499056586,51.0307595841876,-21.3549437209053
2.55673999056586,51.0307595841876,-21.355399838744
2.55702499056586,51.0307595841876,-21.3558652359845
2.55730999056586,51.0307595841876,-21.356331928006
2.55759499056586,51.0307595841876,-21.3567985852413
2.55787999056586,51.0307595841876,-21.3572652076741
2.55816499056586,51.0307595841876,-21.3577317952885
2.55844999056586,51.0307595841876,-21.3581983480682
2.55873499056586,51.0307595841876,-21.3586648659971
2.55901999056586,51.0307595841876,-21.3591313490591
2.55930499056586,51.0307595841876,-21.3595977972381
2.55958999056586,51.0307595841876,-21.3600642105179
2.55987499056586,51.0307595841876,-21.3605300667037
2.56015999056586,51.0307595841876,-21.3608824328878
2.55474499056586,51.0305795841876,-21.3522132475347
2.55502999056586,51.0305795841876,-21.352652746711
2.55531499056586,51.0305795841876,-21.3531157789009
2.55559999056586,51.0305795841876,-21.3535660827391
2.55588499056586,51.0305795841876,-21.3540241939442
2.55616999056586,51.0305795841876,-21.3544858666347
2.55645499056586,51.0305795841876,-21.35495201274
2.55673999056586,51.0305795841876,-21.3554188167662
2.55702499056586,51.0305795841876,-21.3558855860395
2.55730999056586,51.0305795841876,-21.3563523205435
2.55759499056586,51.0305795841876,-21.3568190202624
2.55787999056586,51.0305795841876,-21.3572856851798
2.55816499056586,51.0305795841876,-21.3577523152798
2.55844999056586,51.0305795841876,-21.3582189105461
2.55873499056586,51.0305795841876,-21.3586854709626
2.55901999056586,51.0305795841876,-21.3591519965132
2.55930499056586,51.0305795841876,-21.3596184871818
2.55958999056586,51.0305795841876,-21.3600849429522
2.55987499056586,51.0305795841876,-21.3605513638082
2.56015999056586,51.0305795841876,-21.3609763905255
2.56044499056586,51.0305795841876,-21.3609959601768
2.55417499056586,51.0303995841876,-21.3513169337114
2.55445999056586,51.0303995841876,-21.3517716888743
2.55474499056586,51.0303995841876,-21.3521948343829
2.55502999056586,51.0303995841876,-21.3526472379359
2.55531499056586,51.0303995841876,-21.3531058691066
2.55559999056586,51.0303995841876,-21.3535714516495
2.55588499056586,51.0303995841876,-21.3540384023153
